invoice_id,invoice_date,invoice_time,city,product_line_name,customer_type,gender,payment_method,quantity,unit_price,total_amount,gross_income,rating
154-87-7367,2019-03-15,14:04:00,Naypyitaw,Home and lifestyle,Normal,Male,Ewallet,8,65.26,548.18,26.1,6.3
885-56-0389,2019-02-12,17:49:00,Naypyitaw,Fashion accessories,Member,Male,Cash,1,52.35,54.97,2.62,4.0
608-05-3804,2019-02-25,20:19:00,Mandalay,Electronic accessories,Member,Male,Cash,1,39.75,41.74,1.99,6.1
448-61-3783,2019-03-21,16:08:00,Yangon,Electronic accessories,Normal,Female,Credit card,8,90.02,756.17,36.01,4.5
761-49-0439,2019-01-19,10:17:00,Mandalay,Electronic accessories,Member,Female,Ewallet,8,12.1,101.64,4.84,8.6
490-95-0021,2019-01-08,14:25:00,Mandalay,Food and beverages,Member,Female,Ewallet,10,33.21,348.71,16.61,6.0
115-38-7388,2019-03-30,12:51:00,Naypyitaw,Fashion accessories,Member,Female,Credit card,8,10.18,85.51,4.07,9.5
311-13-6971,2019-02-20,15:18:00,Mandalay,Sports and travel,Member,Male,Credit card,10,31.99,335.9,16.0,9.9
291-55-6563,2019-03-30,12:45:00,Yangon,Home and lifestyle,Member,Female,Ewallet,6,34.42,216.85,10.33,7.5
548-48-3156,2019-03-19,13:37:00,Yangon,Food and beverages,Member,Female,Cash,2,83.34,175.01,8.33,7.6
460-93-5834,2019-01-13,10:03:00,Yangon,Sports and travel,Normal,Male,Cash,7,45.58,335.01,15.95,5.0
325-89-4209,2019-02-05,19:42:00,Yangon,Food and beverages,Member,Male,Ewallet,1,87.9,92.3,4.4,6.7
884-80-6021,2019-03-23,13:14:00,Yangon,Electronic accessories,Member,Female,Ewallet,10,73.47,771.44,36.74,9.5
137-74-8729,2019-03-13,12:47:00,Naypyitaw,Fashion accessories,Normal,Female,Ewallet,8,12.19,102.4,4.88,6.8
880-46-5796,2019-03-17,19:53:00,Yangon,Sports and travel,Member,Male,Ewallet,10,76.92,807.66,38.46,5.6
389-70-2397,2019-02-21,10:26:00,Naypyitaw,Health and beauty,Normal,Female,Cash,5,83.66,439.22,20.92,7.2
114-35-5271,2019-02-07,15:06:00,Mandalay,Electronic accessories,Normal,Female,Cash,8,57.91,486.44,23.16,8.1
607-76-6216,2019-03-02,16:35:00,Naypyitaw,Fashion accessories,Member,Female,Credit card,5,92.49,485.57,23.12,8.6
715-20-1673,2019-03-06,20:57:00,Mandalay,Electronic accessories,Normal,Male,Cash,5,28.38,149.0,7.1,9.4
811-35-1094,2019-02-06,15:16:00,Mandalay,Electronic accessories,Member,Male,Credit card,6,50.45,317.84,15.14,8.9
699-88-1972,2019-01-28,17:47:00,Mandalay,Health and beauty,Normal,Male,Credit card,8,99.16,832.94,39.66,4.2
781-84-8059,2019-01-18,16:23:00,Naypyitaw,Fashion accessories,Normal,Male,Ewallet,7,60.74,446.44,21.26,5.0
409-49-6995,2019-02-05,10:17:00,Naypyitaw,Food and beverages,Member,Female,Cash,6,47.27,297.8,14.18,8.8
725-54-0677,2019-03-02,13:50:00,Naypyitaw,Health and beauty,Member,Male,Cash,7,85.6,629.16,29.96,5.3
146-09-5432,2019-02-09,19:17:00,Yangon,Food and beverages,Member,Male,Ewallet,9,35.04,331.13,15.77,4.6
377-79-7592,2019-01-14,14:00:00,Naypyitaw,Electronic accessories,Member,Female,Credit card,9,44.84,423.74,20.18,7.5
509-10-0516,2019-02-09,12:02:00,Mandalay,Home and lifestyle,Normal,Male,Ewallet,4,45.97,193.07,9.19,5.1
595-94-9924,2019-03-26,20:21:00,Yangon,Health and beauty,Member,Female,Credit card,5,27.73,145.58,6.93,4.2
865-41-9075,2019-01-28,17:35:00,Yangon,Food and beverages,Normal,Male,Cash,7,11.53,84.75,4.04,8.1
545-07-8534,2019-02-14,12:42:00,Naypyitaw,Health and beauty,Normal,Female,Ewallet,2,58.32,122.47,5.83,6.0
118-62-1812,2019-03-24,17:56:00,Naypyitaw,Home and lifestyle,Member,Female,Cash,4,78.38,329.2,15.68,7.9
450-42-3339,2019-02-09,18:58:00,Naypyitaw,Health and beauty,Normal,Male,Credit card,10,84.61,888.41,42.31,8.8
851-98-3555,2019-03-24,14:08:00,Mandalay,Health and beauty,Normal,Female,Credit card,5,82.88,435.12,20.72,6.6
186-71-5196,2019-03-27,16:30:00,Yangon,Food and beverages,Member,Female,Ewallet,2,79.54,167.03,7.95,6.2
624-01-8356,2019-01-27,10:44:00,Mandalay,Home and lifestyle,Normal,Female,Credit card,10,49.01,514.61,24.51,4.2
313-66-9943,2019-03-27,20:29:00,Mandalay,Food and beverages,Member,Female,Credit card,3,29.15,91.82,4.37,7.3
151-27-8496,2019-01-19,11:43:00,Naypyitaw,Electronic accessories,Normal,Female,Ewallet,4,56.13,235.75,11.23,8.6
453-33-6436,2019-02-07,10:09:00,Yangon,Home and lifestyle,Normal,Female,Cash,8,93.12,782.21,37.25,6.8
522-57-8364,2019-01-31,10:00:00,Yangon,Fashion accessories,Member,Male,Ewallet,8,51.34,431.26,20.54,7.6
459-45-2396,2019-02-25,18:45:00,Yangon,Food and beverages,Member,Female,Cash,3,99.6,313.74,14.94,5.8
717-96-4189,2019-02-02,12:40:00,Naypyitaw,Electronic accessories,Normal,Female,Cash,6,35.49,223.59,10.65,4.1
722-13-2115,2019-03-14,15:36:00,Naypyitaw,Sports and travel,Member,Male,Credit card,1,42.85,44.99,2.14,9.3
749-81-8133,2019-03-11,12:04:00,Yangon,Fashion accessories,Normal,Female,Cash,4,94.67,397.61,18.93,6.8
777-67-2495,2019-02-22,11:26:00,Mandalay,Home and lifestyle,Normal,Male,Ewallet,3,68.97,217.26,10.35,8.7
636-98-3364,2019-03-02,12:36:00,Mandalay,Electronic accessories,Member,Female,Ewallet,3,26.26,82.72,3.94,6.3
246-55-6923,2019-03-10,15:06:00,Naypyitaw,Home and lifestyle,Member,Female,Credit card,9,35.79,338.22,16.11,5.1
181-82-6255,2019-02-08,10:58:00,Mandalay,Home and lifestyle,Normal,Female,Cash,6,16.37,103.13,4.91,7.0
838-02-1821,2019-02-22,12:10:00,Naypyitaw,Home and lifestyle,Member,Female,Credit card,2,12.73,26.73,1.27,5.2
887-42-0517,2019-01-10,10:31:00,Naypyitaw,Sports and travel,Normal,Female,Credit card,7,83.14,611.08,29.1,6.6
457-12-0244,2019-03-14,13:49:00,Naypyitaw,Sports and travel,Member,Female,Ewallet,6,35.22,221.89,10.57,6.5
226-34-0034,2019-01-10,11:10:00,Mandalay,Electronic accessories,Normal,Female,Ewallet,4,13.78,57.88,2.76,9.0
321-49-7382,2019-02-15,17:38:00,Mandalay,Sports and travel,Member,Male,Credit card,1,88.31,92.73,4.42,5.2
397-25-8725,2019-01-13,17:54:00,Yangon,Health and beauty,Member,Female,Credit card,9,39.62,374.41,17.83,6.8
431-66-2305,2019-02-15,20:51:00,Mandalay,Electronic accessories,Normal,Female,Credit card,9,88.25,833.96,39.71,7.6
825-94-5922,2019-03-02,19:26:00,Mandalay,Sports and travel,Normal,Male,Ewallet,2,25.31,53.15,2.53,7.2
641-62-7288,2019-03-24,13:33:00,Mandalay,Home and lifestyle,Normal,Male,Ewallet,6,99.92,629.5,29.98,7.1
756-93-1854,2019-02-02,14:05:00,Naypyitaw,Fashion accessories,Member,Female,Credit card,2,83.35,175.04,8.34,9.5
243-55-8457,2019-02-27,11:40:00,Yangon,Food and beverages,Normal,Female,Ewallet,10,74.44,781.62,37.22,5.1
458-10-8612,2019-01-20,12:27:00,Naypyitaw,Health and beauty,Normal,Male,Ewallet,7,64.08,470.99,22.43,7.6
501-61-1753,2019-01-03,20:24:00,Mandalay,Home and lifestyle,Normal,Female,Ewallet,6,63.15,397.85,18.95,9.8
235-06-8510,2019-01-24,20:59:00,Naypyitaw,Home and lifestyle,Member,Male,Ewallet,3,85.72,270.02,12.86,5.1
433-08-7822,2019-01-05,19:48:00,Naypyitaw,Health and beauty,Normal,Female,Ewallet,7,78.89,579.84,27.61,7.5
361-85-2571,2019-03-30,10:18:00,Yangon,Sports and travel,Normal,Female,Cash,5,89.48,469.77,22.37,7.4
131-70-8179,2019-02-17,16:27:00,Yangon,Health and beauty,Member,Female,Cash,3,92.09,290.08,13.81,4.2
500-02-2261,2019-03-21,17:04:00,Naypyitaw,Food and beverages,Normal,Female,Ewallet,6,57.29,360.93,17.19,5.9
720-72-2436,2019-03-02,18:14:00,Yangon,Food and beverages,Normal,Male,Ewallet,4,66.52,279.38,13.3,6.9
702-83-5291,2019-03-27,10:43:00,Naypyitaw,Fashion accessories,Member,Male,Cash,9,99.82,943.3,44.92,6.6
809-69-9497,2019-01-19,19:30:00,Yangon,Home and lifestyle,Normal,Female,Ewallet,10,45.68,479.64,22.84,5.7
449-16-6770,2019-02-19,14:53:00,Yangon,Health and beauty,Normal,Male,Credit card,5,50.79,266.65,12.7,5.3
333-23-2632,2019-03-28,20:14:00,Yangon,Health and beauty,Member,Male,Cash,7,10.08,74.09,3.53,4.2
489-82-1237,2019-01-05,11:51:00,Yangon,Electronic accessories,Normal,Female,Credit card,7,93.88,690.02,32.86,7.3
859-97-6048,2019-03-26,14:13:00,Naypyitaw,Electronic accessories,Member,Male,Credit card,2,84.25,176.93,8.43,5.3
676-10-2200,2019-02-03,20:13:00,Mandalay,Fashion accessories,Member,Male,Ewallet,1,53.78,56.47,2.69,4.7
373-88-1424,2019-02-06,18:44:00,Naypyitaw,Home and lifestyle,Member,Male,Ewallet,5,35.81,188.0,8.95,7.9
365-16-4334,2019-02-24,14:26:00,Mandalay,Food and beverages,Normal,Female,Ewallet,8,26.43,222.01,10.57,8.9
503-21-4385,2019-02-21,12:40:00,Mandalay,Health and beauty,Member,Male,Ewallet,3,39.91,125.72,5.99,9.3
305-89-2768,2019-01-09,18:43:00,Mandalay,Home and lifestyle,Member,Female,Ewallet,3,21.9,68.99,3.29,4.7
574-80-1489,2019-02-25,13:22:00,Mandalay,Food and beverages,Member,Female,Ewallet,4,62.85,263.97,12.57,8.7
784-08-0310,2019-01-13,13:58:00,Naypyitaw,Food and beverages,Member,Female,Cash,4,21.04,88.37,4.21,7.6
200-40-6154,2019-02-09,11:45:00,Mandalay,Home and lifestyle,Member,Male,Cash,6,65.91,415.23,19.77,5.7
846-10-0341,2019-01-06,11:51:00,Yangon,Fashion accessories,Normal,Female,Cash,7,42.57,312.89,14.9,6.8
577-34-7579,2019-01-10,17:16:00,Naypyitaw,Food and beverages,Member,Male,Cash,9,50.49,477.13,22.72,5.4
430-02-3888,2019-02-07,15:55:00,Mandalay,Electronic accessories,Normal,Male,Cash,6,46.02,289.93,13.81,7.1
867-47-1948,2019-01-09,12:07:00,Naypyitaw,Home and lifestyle,Normal,Female,Cash,10,15.8,165.9,7.9,7.8
384-59-6655,2019-02-19,15:07:00,Yangon,Food and beverages,Member,Female,Cash,9,98.66,932.34,44.4,8.4
256-58-3609,2019-03-18,15:29:00,Naypyitaw,Fashion accessories,Member,Male,Cash,1,91.98,96.58,4.6,9.8
324-92-3863,2019-02-05,18:45:00,Yangon,Electronic accessories,Member,Male,Cash,2,20.89,43.87,2.09,9.8
593-08-5916,2019-03-19,15:23:00,Yangon,Fashion accessories,Normal,Female,Credit card,1,15.5,16.28,0.78,7.4
364-34-2972,2019-03-30,20:37:00,Naypyitaw,Electronic accessories,Member,Male,Cash,3,96.82,304.98,14.52,6.7
794-42-3736,2019-01-26,14:41:00,Mandalay,Food and beverages,Normal,Male,Credit card,2,33.33,69.99,3.33,6.4
172-42-8274,2019-03-02,18:18:00,Mandalay,Electronic accessories,Normal,Female,Credit card,2,38.27,80.37,3.83,5.8
558-60-5016,2019-03-04,15:27:00,Yangon,Home and lifestyle,Normal,Female,Ewallet,9,33.3,314.69,14.99,7.2
195-06-0432,2019-01-13,12:55:00,Yangon,Home and lifestyle,Member,Male,Credit card,3,81.01,255.18,12.15,9.3
605-03-2706,2019-03-25,18:02:00,Yangon,Health and beauty,Normal,Female,Cash,3,15.8,49.77,2.37,9.5
214-30-2776,2019-03-11,19:44:00,Mandalay,Electronic accessories,Member,Female,Credit card,5,34.49,181.07,8.62,9.0
746-04-1077,2019-01-01,11:36:00,Mandalay,Food and beverages,Member,Female,Credit card,10,84.63,888.62,42.32,9.0
448-34-8700,2019-02-10,13:51:00,Mandalay,Home and lifestyle,Member,Male,Ewallet,7,36.91,271.29,12.92,6.7
452-04-8808,2019-01-26,15:17:00,Mandalay,Electronic accessories,Normal,Male,Cash,7,87.08,640.04,30.48,5.5
531-56-4728,2019-02-11,15:29:00,Yangon,Home and lifestyle,Normal,Male,Cash,3,80.08,252.25,12.01,5.4
744-82-9138,2019-02-07,17:59:00,Naypyitaw,Fashion accessories,Normal,Male,Cash,2,86.13,180.87,8.61,8.2
883-69-1285,2019-03-06,11:55:00,Mandalay,Fashion accessories,Member,Male,Credit card,2,49.92,104.83,4.99,7.0
221-25-5073,2019-03-04,10:39:00,Yangon,Food and beverages,Normal,Female,Cash,4,74.66,313.57,14.93,8.5
518-71-6847,2019-02-26,15:10:00,Mandalay,Food and beverages,Member,Male,Ewallet,6,26.6,167.58,7.98,4.9
156-20-0370,2019-03-10,18:10:00,Mandalay,Electronic accessories,Normal,Female,Credit card,1,25.45,26.72,1.27,5.1
151-33-7434,2019-02-04,20:43:00,Mandalay,Food and beverages,Normal,Female,Credit card,1,67.77,71.16,3.39,6.5
728-47-9078,2019-01-19,12:46:00,Naypyitaw,Food and beverages,Member,Male,Cash,4,59.59,250.28,11.92,9.8
809-46-1866,2019-01-23,17:44:00,Yangon,Health and beauty,Normal,Male,Cash,4,58.15,244.23,11.63,8.4
139-32-4183,2019-03-14,14:19:00,Yangon,Sports and travel,Member,Female,Ewallet,9,97.48,921.19,43.87,7.4
148-41-7930,2019-01-23,10:33:00,Naypyitaw,Health and beauty,Normal,Male,Cash,7,99.96,734.71,34.99,6.1
189-40-5216,2019-01-09,11:40:00,Naypyitaw,Electronic accessories,Normal,Male,Cash,7,96.37,708.32,33.73,6.0
374-38-5555,2019-02-07,19:30:00,Mandalay,Fashion accessories,Normal,Female,Ewallet,5,63.71,334.48,15.93,8.5
764-44-8999,2019-02-18,14:42:00,Mandalay,Health and beauty,Normal,Female,Ewallet,2,14.76,31.0,1.48,4.3
552-44-5977,2019-01-03,19:08:00,Mandalay,Health and beauty,Member,Male,Credit card,8,62.0,520.8,24.8,6.2
267-62-7380,2019-03-29,19:12:00,Naypyitaw,Electronic accessories,Member,Male,Ewallet,10,82.34,864.57,41.17,4.3
430-53-4718,2019-01-28,15:46:00,Mandalay,Health and beauty,Member,Male,Credit card,8,75.37,633.11,30.15,8.4
886-18-2897,2019-03-22,19:06:00,Yangon,Food and beverages,Normal,Female,Credit card,5,56.56,296.94,14.14,4.5
602-16-6955,2019-01-24,18:10:00,Mandalay,Sports and travel,Normal,Female,Ewallet,10,76.6,804.3,38.3,6.0
745-74-0715,2019-03-10,20:46:00,Yangon,Electronic accessories,Normal,Male,Ewallet,2,58.03,121.86,5.8,8.8
690-01-6631,2019-02-22,18:35:00,Mandalay,Fashion accessories,Normal,Male,Ewallet,10,17.49,183.65,8.75,6.6
652-49-6720,2019-02-18,11:40:00,Naypyitaw,Electronic accessories,Member,Female,Ewallet,1,60.95,64.0,3.05,5.9
233-67-5758,2019-01-29,13:46:00,Naypyitaw,Health and beauty,Normal,Male,Ewallet,1,40.35,42.37,2.02,6.2
303-96-2227,2019-03-02,17:16:00,Mandalay,Home and lifestyle,Normal,Female,Ewallet,10,97.38,1022.49,48.69,4.4
727-02-1313,2019-02-09,13:22:00,Yangon,Food and beverages,Member,Male,Cash,1,31.84,33.43,1.59,7.7
347-56-2442,2019-02-22,15:33:00,Yangon,Home and lifestyle,Normal,Male,Cash,1,65.82,69.11,3.29,4.1
849-09-3807,2019-02-18,13:28:00,Yangon,Fashion accessories,Member,Female,Cash,7,88.34,649.3,30.92,6.6
